date,channel,campaign_type,product,impressions,clicks,conversions,spend,revenue,ctr,conversion_rate,cac,roas,profit
2024-07-18,Organic Search,Seasonal Promotion,Basic Plan,21184,1380,203,0.0,30294.54,6.51,14.71,0.0,0.0,30294.54
2024-07-18,Display Ads,Retargeting,Basic Plan,31432,351,16,846.66,1911.06,1.12,4.56,52.92,2.26,1064.4
2024-07-18,YouTube Ads,Brand Awareness,Enterprise Plan,18588,467,23,966.42,2925.07,2.51,4.93,42.02,3.03,1958.65
2024-07-18,Twitter Ads,Product Launch,Premium Plan,11488,259,7,541.84,783.24,2.25,2.7,77.41,1.45,241.4
2024-07-18,TikTok Ads,Product Launch,Basic Plan,20960,759,47,804.05,4860.08,3.62,6.19,17.11,6.04,4056.03
2024-07-18,Affiliate Marketing,Flash Sale,Basic Plan,7069,425,53,428.74,8174.21,6.01,12.47,8.09,19.07,7745.47
2024-07-18,Referral,Flash Sale,Premium Plan,4188,224,37,64.75,4505.47,5.35,16.52,1.75,69.58,4440.72
2024-07-19,Google Ads,Product Launch,Add-on Service,9262,402,45,856.42,7347.31,4.34,11.19,19.03,8.58,6490.89
2024-07-19,Facebook Ads,Retargeting,Add-on Service,11486,363,25,686.79,2355.23,3.16,6.89,27.47,3.43,1668.44
2024-07-19,Instagram Ads,Flash Sale,Basic Plan,13696,575,36,833.36,3796.91,4.2,6.26,23.15,4.56,2963.55
2024-07-19,LinkedIn Ads,Lead Generation,Basic Plan,3963,113,16,1149.46,3937.27,2.85,14.16,71.84,3.43,2787.81
2024-07-19,Email Marketing,Lead Generation,Starter Kit,17527,3053,323,210.88,42150.12,17.42,10.58,0.65,199.88,41939.24
2024-07-19,Organic Search,Brand Awareness,Basic Plan,27680,1756,196,0.0,26397.72,6.34,11.16,0.0,0.0,26397.72
2024-07-19,Display Ads,Flash Sale,Enterprise Plan,33572,527,17,844.68,1860.47,1.57,3.23,49.69,2.2,1015.79
2024-07-19,YouTube Ads,Retargeting,Basic Plan,18027,305,17,758.37,2257.68,1.69,5.57,44.61,2.98,1499.31
2024-07-19,Twitter Ads,Product Launch,Basic Plan,9393,289,11,444.06,1202.06,3.08,3.81,40.37,2.71,758.0
2024-07-19,TikTok Ads,Flash Sale,Premium Plan,23590,866,52,615.7,4656.39,3.67,6.0,11.84,7.56,4040.69
2024-07-19,Affiliate Marketing,Retargeting,Premium Plan,7748,345,38,505.04,5410.53,4.45,11.01,13.29,10.71,4905.49
2024-07-19,Referral,Retargeting,Basic Plan,3195,281,45,73.84,7732.93,8.79,16.01,1.64,104.73,7659.09
2024-07-20,Google Ads,Lead Generation,Starter Kit,6324,301,26,631.67,4840.23,4.76,8.64,24.3,7.66,4208.56
2024-07-20,Facebook Ads,Product Launch,Enterprise Plan,8087,220,15,541.34,1396.53,2.72,6.82,36.09,2.58,855.19
2024-07-20,Instagram Ads,Lead Generation,Basic Plan,10019,282,17,564.12,1438.75,2.81,6.03,33.18,2.55,874.63
2024-07-20,LinkedIn Ads,Brand Awareness,Basic Plan,3285,74,10,717.63,2399.98,2.25,13.51,71.76,3.34,1682.35
2024-07-20,Email Marketing,Retargeting,Enterprise Plan,9316,1408,123,98.17,15982.64,15.11,8.74,0.8,162.81,15884.47
2024-07-20,Organic Search,Product Launch,Premium Plan,17645,788,93,0.0,12264.67,4.47,11.8,0.0,0.0,12264.67
2024-07-20,Display Ads,Product Launch,Enterprise Plan,20025,230,8,470.24,1103.53,1.15,3.48,58.78,2.35,633.29
2024-07-20,YouTube Ads,Flash Sale,Add-on Service,11438,237,17,822.12,1912.37,2.07,7.17,48.36,2.33,1090.25
2024-07-20,Twitter Ads,Retargeting,Add-on Service,6804,190,10,251.92,1069.94,2.79,5.26,25.19,4.25,818.02
2024-07-20,TikTok Ads,Product Launch,Premium Plan,13476,365,14,370.87,1102.34,2.71,3.84,26.49,2.97,731.47
2024-07-20,Affiliate Marketing,Brand Awareness,Enterprise Plan,3558,189,23,374.57,2942.65,5.31,12.17,16.29,7.86,2568.08
2024-07-20,Referral,Lead Generation,Add-on Service,2060,140,22,69.65,4147.34,6.8,15.71,3.17,59.55,4077.69
2024-07-21,Google Ads,Product Launch,Premium Plan,6787,205,22,490.81,3706.59,3.02,10.73,22.31,7.55,3215.78
2024-07-21,Facebook Ads,Brand Awareness,Add-on Service,10978,420,28,384.73,4044.33,3.83,6.67,13.74,10.51,3659.6
2024-07-21,Instagram Ads,Retargeting,Enterprise Plan,9086,287,16,305.46,1463.69,3.16,5.57,19.09,4.79,1158.23
2024-07-21,LinkedIn Ads,Flash Sale,Enterprise Plan,2753,80,11,635.66,3708.36,2.91,13.75,57.79,5.83,3072.7
2024-07-21,Email Marketing,Retargeting,Add-on Service,11858,2278,307,164.12,41674.95,19.21,13.48,0.53,253.93,41510.83
2024-07-21,Organic Search,Seasonal Promotion,Premium Plan,11916,545,82,0.0,10019.79,4.57,15.05,0.0,0.0,10019.79
2024-07-21,Display Ads,Retargeting,Add-on Service,15435,277,8,470.53,946.51,1.79,2.89,58.82,2.01,475.98
2024-07-21,YouTube Ads,Lead Generation,Enterprise Plan,13801,391,19,561.77,2101.59,2.83,4.86,29.57,3.74,1539.82
2024-07-21,Twitter Ads,Brand Awareness,Starter Kit,5632,159,7,340.68,589.78,2.82,4.4,48.67,1.73,249.1
2024-07-21,TikTok Ads,Brand Awareness,Add-on Service,12147,469,27,623.38,2644.83,3.86,5.76,23.09,4.24,2021.45
2024-07-21,Affiliate Marketing,Seasonal Promotion,Basic Plan,5199,359,42,407.74,5527.18,6.91,11.7,9.71,13.56,5119.44
2024-07-21,Referral,Product Launch,Starter Kit,2991,285,38,98.7,4864.39,9.53,13.33,2.6,49.28,4765.69
2024-07-22,Google Ads,Brand Awareness,Enterprise Plan,9694,402,46,943.33,6951.1,4.15,11.44,20.51,7.37,6007.77
2024-07-22,Facebook Ads,Seasonal Promotion,Enterprise Plan,11621,260,16,797.12,1512.72,2.24,6.15,49.82,1.9,715.6
2024-07-22,Instagram Ads,Flash Sale,Premium Plan,14007,391,19,489.89,2164.72,2.79,4.86,25.78,4.42,1674.83
2024-07-22,LinkedIn Ads,Flash Sale,Enterprise Plan,3059,67,9,1351.52,2876.51,2.19,13.43,150.17,2.13,1524.99
2024-07-22,Email Marketing,Seasonal Promotion,Enterprise Plan,13967,2697,349,165.48,53216.66,19.31,12.94,0.47,321.59,53051.18
2024-07-22,Organic Search,Flash Sale,Starter Kit,29283,1196,164,0.0,19447.82,4.08,13.71,0.0,0.0,19447.82
2024-07-22,Display Ads,Product Launch,Starter Kit,29822,577,21,747.05,1780.35,1.93,3.64,35.57,2.38,1033.3
2024-07-22,YouTube Ads,Flash Sale,Enterprise Plan,15055,407,30,806.82,4393.81,2.7,7.37,26.89,5.45,3586.99
2024-07-22,Twitter Ads,Seasonal Promotion,Basic Plan,10933,340,18,356.92,1884.99,3.11,5.29,19.83,5.28,1528.07
2024-07-22,TikTok Ads,Lead Generation,Starter Kit,21140,545,31,536.34,2768.48,2.58,5.69,17.3,5.16,2232.14
2024-07-22,Affiliate Marketing,Flash Sale,Starter Kit,8125,444,55,372.78,5922.95,5.46,12.39,6.78,15.89,5550.17
2024-07-22,Referral,Flash Sale,Basic Plan,5313,373,63,109.4,7975.42,7.02,16.89,1.74,72.9,7866.02
2024-07-23,Google Ads,Seasonal Promotion,Add-on Service,12313,506,58,861.99,6684.57,4.11,11.46,14.86,7.75,5822.58
2024-07-23,Facebook Ads,Product Launch,Starter Kit,10311,229,15,743.22,1728.8,2.22,6.55,49.55,2.33,985.58
2024-07-23,Instagram Ads,Seasonal Promotion,Premium Plan,9202,255,10,662.02,933.32,2.77,3.92,66.2,1.41,271.3
2024-07-23,LinkedIn Ads,Product Launch,Enterprise Plan,4335,109,14,797.77,3970.31,2.51,12.84,56.98,4.98,3172.54
2024-07-23,Email Marketing,Lead Generation,Starter Kit,17785,2784,264,182.21,29300.55,15.65,9.48,0.69,160.81,29118.34
2024-07-23,Organic Search,Seasonal Promotion,Add-on Service,25241,1858,204,0.0,21413.16,7.36,10.98,0.0,0.0,21413.16
2024-07-23,Display Ads,Flash Sale,Enterprise Plan,28405,328,12,960.66,1335.42,1.15,3.66,80.05,1.39,374.76
2024-07-23,YouTube Ads,Retargeting,Starter Kit,12771,346,17,948.35,1772.83,2.71,4.91,55.79,1.87,824.48
2024-07-23,Twitter Ads,Retargeting,Basic Plan,11888,266,7,406.63,690.88,2.24,2.63,58.09,1.7,284.25
2024-07-23,TikTok Ads,Seasonal Promotion,Starter Kit,22763,727,45,889.38,3830.75,3.19,6.19,19.76,4.31,2941.37
2024-07-23,Affiliate Marketing,Flash Sale,Basic Plan,8109,493,61,498.55,8671.05,6.08,12.37,8.17,17.39,8172.5
2024-07-23,Referral,Flash Sale,Premium Plan,4023,314,41,121.83,4938.62,7.81,13.06,2.97,40.54,4816.79
2024-07-24,Google Ads,Product Launch,Add-on Service,8224,268,28,1262.61,4199.87,3.26,10.45,45.09,3.33,2937.26
2024-07-24,Facebook Ads,Flash Sale,Add-on Service,13572,284,20,520.58,2005.7,2.09,7.04,26.03,3.85,1485.12
2024-07-24,Instagram Ads,Product Launch,Premium Plan,14256,577,36,454.54,3292.26,4.05,6.24,12.63,7.24,2837.72
2024-07-24,LinkedIn Ads,Lead Generation,Enterprise Plan,4164,111,13,922.16,2822.93,2.67,11.71,70.94,3.06,1900.77
2024-07-24,Email Marketing,Lead Generation,Basic Plan,18392,3972,344,134.48,43143.29,21.6,8.66,0.39,320.82,43008.81
2024-07-24,Organic Search,Lead Generation,Premium Plan,17380,1233,140,0.0,20959.86,7.09,11.35,0.0,0.0,20959.86
2024-07-24,Display Ads,Brand Awareness,Basic Plan,30645,336,15,595.16,2038.58,1.1,4.46,39.68,3.43,1443.42
2024-07-24,YouTube Ads,Retargeting,Add-on Service,17041,279,13,1137.83,1743.46,1.64,4.66,87.53,1.53,605.63
2024-07-24,Twitter Ads,Brand Awareness,Starter Kit,11698,286,11,383.41,1101.98,2.44,3.85,34.86,2.87,718.57
2024-07-24,TikTok Ads,Retargeting,Add-on Service,18983,697,28,679.01,2790.36,3.67,4.02,24.25,4.11,2111.35
2024-07-24,Affiliate Marketing,Lead Generation,Starter Kit,7196,359,34,306.4,4984.51,4.99,9.47,9.01,16.27,4678.11
2024-07-24,Referral,Retargeting,Starter Kit,3458,289,39,100.81,5346.42,8.36,13.49,2.58,53.03,5245.61
2024-07-25,Google Ads,Lead Generation,Basic Plan,7758,355,42,1256.14,5982.23,4.58,11.83,29.91,4.76,4726.09
2024-07-25,Facebook Ads,Flash Sale,Premium Plan,13571,342,17,907.02,1598.29,2.52,4.97,53.35,1.76,691.27
2024-07-25,Instagram Ads,Brand Awareness,Starter Kit,14019,542,28,488.15,2461.24,3.87,5.17,17.43,5.04,1973.09
2024-07-25,LinkedIn Ads,Lead Generation,Basic Plan,3383,77,7,1031.71,1877.97,2.28,9.09,147.39,1.82,846.26
2024-07-25,Email Marketing,Flash Sale,Add-on Service,19443,4853,602,99.87,62763.38,24.96,12.4,0.17,628.45,62663.51
2024-07-25,Organic Search,Retargeting,Premium Plan,23817,991,128,0.0,13525.73,4.16,12.92,0.0,0.0,13525.73
2024-07-25,Display Ads,Seasonal Promotion,Basic Plan,28026,336,7,840.66,737.05,1.2,2.08,120.09,0.88,-103.61
2024-07-25,YouTube Ads,Brand Awareness,Starter Kit,20536,521,34,1028.18,3604.08,2.54,6.53,30.24,3.51,2575.9
2024-07-25,Twitter Ads,Lead Generation,Starter Kit,7295,177,9,442.7,887.21,2.43,5.08,49.19,2.0,444.51
2024-07-25,TikTok Ads,Flash Sale,Add-on Service,18516,463,22,592.11,2157.79,2.5,4.75,26.91,3.64,1565.68
2024-07-25,Affiliate Marketing,Seasonal Promotion,Add-on Service,5020,343,37,532.02,4808.28,6.83,10.79,14.38,9.04,4276.26
2024-07-25,Referral,Product Launch,Starter Kit,4412,226,32,161.14,4622.92,5.12,14.16,5.04,28.69,4461.78
2024-07-26,Google Ads,Seasonal Promotion,Add-on Service,10513,332,31,987.78,5590.34,3.16,9.34,31.86,5.66,4602.56
2024-07-26,Facebook Ads,Retargeting,Add-on Service,12367,453,30,511.59,3880.53,3.66,6.62,17.05,7.59,3368.94
2024-07-26,Instagram Ads,Retargeting,Basic Plan,12249,437,31,570.45,2435.47,3.57,7.09,18.4,4.27,1865.02
2024-07-26,LinkedIn Ads,Flash Sale,Starter Kit,3902,105,11,928.5,3209.95,2.69,10.48,84.41,3.46,2281.45
2024-07-26,Email Marketing,Retargeting,Enterprise Plan,16226,4022,378,113.65,48851.99,24.79,9.4,0.3,429.85,48738.34
2024-07-26,Organic Search,Lead Generation,Enterprise Plan,18102,938,109,0.0,16404.11,5.18,11.62,0.0,0.0,16404.11
2024-07-26,Display Ads,Seasonal Promotion,Starter Kit,28740,451,21,863.35,1846.21,1.57,4.66,41.11,2.14,982.86
2024-07-26,YouTube Ads,Flash Sale,Basic Plan,20198,440,17,697.78,1634.72,2.18,3.86,41.05,2.34,936.94
2024-07-26,Twitter Ads,Product Launch,Starter Kit,7526,260,12,670.45,1227.19,3.45,4.62,55.87,1.83,556.74
2024-07-26,TikTok Ads,Brand Awareness,Enterprise Plan,21072,935,33,751.53,3514.98,4.44,3.53,22.77,4.68,2763.45
2024-07-26,Affiliate Marketing,Lead Generation,Enterprise Plan,8237,453,50,333.94,6389.0,5.5,11.04,6.68,19.13,6055.06
2024-07-26,Referral,Product Launch,Enterprise Plan,3212,255,35,98.32,5385.4,7.94,13.73,2.81,54.77,5287.08
2024-07-27,Google Ads,Seasonal Promotion,Premium Plan,8421,383,41,749.16,5290.6,4.55,10.7,18.27,7.06,4541.44
2024-07-27,Facebook Ads,Lead Generation,Basic Plan,9863,242,12,685.4,1388.38,2.45,4.96,57.12,2.03,702.98
2024-07-27,Instagram Ads,Lead Generation,Starter Kit,6973,192,8,390.1,861.96,2.75,4.17,48.76,2.21,471.86
2024-07-27,LinkedIn Ads,Flash Sale,Basic Plan,3474,77,10,1045.35,2246.35,2.22,12.99,104.54,2.15,1201.0
2024-07-27,Email Marketing,Flash Sale,Basic Plan,11097,1793,233,151.92,30264.59,16.16,12.99,0.65,199.21,30112.67
2024-07-27,Organic Search,Brand Awareness,Starter Kit,12150,932,97,0.0,13237.05,7.67,10.41,0.0,0.0,13237.05
2024-07-27,Display Ads,Retargeting,Enterprise Plan,20988,281,8,503.22,817.55,1.34,2.85,62.9,1.62,314.33
2024-07-27,YouTube Ads,Seasonal Promotion,Starter Kit,11669,177,9,741.19,974.02,1.52,5.08,82.35,1.31,232.83
2024-07-27,Twitter Ads,Retargeting,Premium Plan,7110,163,7,331.07,638.68,2.29,4.29,47.3,1.93,307.61
2024-07-27,TikTok Ads,Lead Generation,Starter Kit,14090,368,16,625.7,1228.82,2.61,4.35,39.11,1.96,603.12
2024-07-27,Affiliate Marketing,Retargeting,Add-on Service,5020,201,20,263.93,2440.07,4.0,9.95,13.2,9.25,2176.14
2024-07-27,Referral,Flash Sale,Premium Plan,2356,146,19,117.06,3311.9,6.2,13.01,6.16,28.29,3194.84
2024-07-28,Google Ads,Seasonal Promotion,Starter Kit,5952,278,29,687.49,4945.29,4.67,10.43,23.71,7.19,4257.8
2024-07-28,Facebook Ads,Retargeting,Premium Plan,8294,183,16,561.89,1664.36,2.21,8.74,35.12,2.96,1102.47
2024-07-28,Instagram Ads,Product Launch,Enterprise Plan,9387,237,13,567.58,1191.44,2.52,5.49,43.66,2.1,623.86
2024-07-28,LinkedIn Ads,Retargeting,Starter Kit,2996,54,6,893.37,1899.18,1.8,11.11,148.9,2.13,1005.81
2024-07-28,Email Marketing,Seasonal Promotion,Add-on Service,14142,2340,245,134.36,38193.45,16.55,10.47,0.55,284.26,38059.09
2024-07-28,Organic Search,Seasonal Promotion,Basic Plan,18113,1122,161,0.0,19370.62,6.19,14.35,0.0,0.0,19370.62
2024-07-28,Display Ads,Retargeting,Basic Plan,16316,282,6,758.03,538.2,1.73,2.13,126.34,0.71,-219.83
2024-07-28,YouTube Ads,Product Launch,Starter Kit,13468,382,15,486.0,2003.62,2.84,3.93,32.4,4.12,1517.62
2024-07-28,Twitter Ads,Retargeting,Premium Plan,5728,171,5,357.04,502.03,2.99,2.92,71.41,1.41,144.99
2024-07-28,TikTok Ads,Retargeting,Enterprise Plan,11989,512,25,614.92,2279.55,4.27,4.88,24.6,3.71,1664.63
2024-07-28,Affiliate Marketing,Flash Sale,Starter Kit,4363,269,33,250.82,4540.18,6.17,12.27,7.6,18.1,4289.36
2024-07-28,Referral,Flash Sale,Basic Plan,3292,241,33,78.88,5556.8,7.32,13.69,2.39,70.45,5477.92
2024-07-29,Google Ads,Retargeting,Basic Plan,11169,438,41,1192.84,5578.19,3.92,9.36,29.09,4.68,4385.35
2024-07-29,Facebook Ads,Seasonal Promotion,Add-on Service,12312,278,22,620.88,2027.92,2.26,7.91,28.22,3.27,1407.04
2024-07-29,Instagram Ads,Brand Awareness,Starter Kit,12801,384,16,634.29,1268.52,3.0,4.17,39.64,2.0,634.23
2024-07-29,LinkedIn Ads,Seasonal Promotion,Add-on Service,2958,78,9,1002.13,2114.03,2.64,11.54,111.35,2.11,1111.9
2024-07-29,Email Marketing,Flash Sale,Premium Plan,16407,3110,303,216.11,46784.25,18.96,9.74,0.71,216.48,46568.14
2024-07-29,Organic Search,Brand Awareness,Starter Kit,22848,1654,233,0.0,36625.76,7.24,14.09,0.0,0.0,36625.76
2024-07-29,Display Ads,Lead Generation,Starter Kit,21437,421,19,841.66,2639.76,1.96,4.51,44.3,3.14,1798.1
2024-07-29,YouTube Ads,Lead Generation,Premium Plan,15437,318,17,916.61,1893.21,2.06,5.35,53.92,2.07,976.6
2024-07-29,Twitter Ads,Product Launch,Starter Kit,6948,186,9,491.16,819.08,2.68,4.84,54.57,1.67,327.92
2024-07-29,TikTok Ads,Product Launch,Basic Plan,22037,782,27,898.74,2958.21,3.55,3.45,33.29,3.29,2059.47
2024-07-29,Affiliate Marketing,Retargeting,Enterprise Plan,7668,452,55,344.01,7482.23,5.89,12.17,6.25,21.75,7138.22
2024-07-29,Referral,Product Launch,Starter Kit,3668,242,29,49.91,5191.43,6.6,11.98,1.72,104.02,5141.52
2024-07-30,Google Ads,Product Launch,Starter Kit,11139,360,34,841.69,3933.07,3.23,9.44,24.76,4.67,3091.38
2024-07-30,Facebook Ads,Product Launch,Premium Plan,13358,303,23,946.42,2694.38,2.27,7.59,41.15,2.85,1747.96
2024-07-30,Instagram Ads,Retargeting,Premium Plan,9740,436,21,543.82,2626.79,4.48,4.82,25.9,4.83,2082.97
2024-07-30,LinkedIn Ads,Flash Sale,Add-on Service,3054,54,7,914.64,1934.4,1.77,12.96,130.66,2.11,1019.76
2024-07-30,Email Marketing,Brand Awareness,Enterprise Plan,18227,3943,434,127.62,68333.85,21.63,11.01,0.29,535.45,68206.23
2024-07-30,Organic Search,Lead Generation,Premium Plan,25725,1420,192,0.0,24781.68,5.52,13.52,0.0,0.0,24781.68
2024-07-30,Display Ads,Flash Sale,Premium Plan,32443,546,16,804.43,2168.83,1.68,2.93,50.28,2.7,1364.4
2024-07-30,YouTube Ads,Brand Awareness,Basic Plan,15837,345,21,783.06,2639.28,2.18,6.09,37.29,3.37,1856.22
2024-07-30,Twitter Ads,Lead Generation,Premium Plan,7808,238,6,393.6,504.69,3.05,2.52,65.6,1.28,111.09
2024-07-30,TikTok Ads,Seasonal Promotion,Basic Plan,21019,691,29,591.71,2093.79,3.29,4.2,20.4,3.54,1502.08
2024-07-30,Affiliate Marketing,Lead Generation,Basic Plan,8392,357,41,347.89,5022.44,4.25,11.48,8.49,14.44,4674.55
2024-07-30,Referral,Retargeting,Premium Plan,5891,301,38,72.26,6089.68,5.11,12.62,1.9,84.27,6017.42
2024-07-31,Google Ads,Seasonal Promotion,Basic Plan,7997,329,27,1129.65,4415.37,4.11,8.21,41.84,3.91,3285.72
2024-07-31,Facebook Ads,Retargeting,Enterprise Plan,15866,553,43,718.87,5424.75,3.49,7.78,16.72,7.55,4705.88
2024-07-31,Instagram Ads,Product Launch,Basic Plan,13404,404,18,619.99,1716.21,3.01,4.46,34.44,2.77,1096.22
2024-07-31,LinkedIn Ads,Seasonal Promotion,Add-on Service,3637,73,9,1101.17,2925.62,2.01,12.33,122.35,2.66,1824.45
2024-07-31,Email Marketing,Flash Sale,Premium Plan,18382,3259,311,142.1,45722.97,17.73,9.54,0.46,321.77,45580.87
2024-07-31,Organic Search,Lead Generation,Enterprise Plan,22004,1179,175,0.0,19964.36,5.36,14.84,0.0,0.0,19964.36
2024-07-31,Display Ads,Brand Awareness,Add-on Service,26876,385,8,807.59,921.72,1.43,2.08,100.95,1.14,114.13
2024-07-31,YouTube Ads,Brand Awareness,Enterprise Plan,13156,367,25,913.35,2657.71,2.79,6.81,36.53,2.91,1744.36
2024-07-31,Twitter Ads,Seasonal Promotion,Starter Kit,8866,290,9,575.42,960.09,3.27,3.1,63.94,1.67,384.67
2024-07-31,TikTok Ads,Retargeting,Basic Plan,23511,873,53,795.94,5107.96,3.71,6.07,15.02,6.42,4312.02
2024-07-31,Affiliate Marketing,Brand Awareness,Add-on Service,6108,299,31,552.84,4684.42,4.9,10.37,17.83,8.47,4131.58
2024-07-31,Referral,Flash Sale,Basic Plan,4655,297,46,167.55,7803.05,6.38,15.49,3.64,46.57,7635.5
2024-08-01,Google Ads,Brand Awareness,Enterprise Plan,11101,533,58,1263.94,10450.68,4.8,10.88,21.79,8.27,9186.74
2024-08-01,Facebook Ads,Flash Sale,Add-on Service,11769,324,17,1015.08,2316.63,2.75,5.25,59.71,2.28,1301.55
2024-08-01,Instagram Ads,Brand Awareness,Add-on Service,11943,517,36,547.02,4037.96,4.33,6.96,15.2,7.38,3490.94
2024-08-01,LinkedIn Ads,Brand Awareness,Enterprise Plan,4787,135,15,909.98,2753.58,2.82,11.11,60.67,3.03,1843.6
2024-08-01,Email Marketing,Seasonal Promotion,Starter Kit,18704,3147,291,134.12,48689.7,16.83,9.25,0.46,363.03,48555.58
2024-08-01,Organic Search,Flash Sale,Enterprise Plan,21466,1147,156,0.0,24895.71,5.34,13.6,0.0,0.0,24895.71
2024-08-01,Display Ads,Brand Awareness,Add-on Service,30953,488,18,774.43,1884.08,1.58,3.69,43.02,2.43,1109.65
2024-08-01,YouTube Ads,Flash Sale,Enterprise Plan,18620,338,22,1163.68,2190.6,1.82,6.51,52.89,1.88,1026.92
2024-08-01,Twitter Ads,Brand Awareness,Starter Kit,11325,385,14,462.56,1292.37,3.4,3.64,33.04,2.79,829.81
2024-08-01,TikTok Ads,Retargeting,Premium Plan,24239,884,46,728.87,3684.64,3.65,5.2,15.84,5.06,2955.77
2024-08-01,Affiliate Marketing,Retargeting,Enterprise Plan,4462,260,28,511.51,3419.05,5.83,10.77,18.27,6.68,2907.54
2024-08-01,Referral,Flash Sale,Starter Kit,4360,339,53,69.46,8985.17,7.78,15.63,1.31,129.36,8915.71
2024-08-02,Google Ads,Flash Sale,Basic Plan,10148,480,39,1140.54,5869.51,4.73,8.12,29.24,5.15,4728.97
2024-08-02,Facebook Ads,Retargeting,Basic Plan,15244,362,24,545.21,3273.82,2.37,6.63,22.72,6.0,2728.61
2024-08-02,Instagram Ads,Flash Sale,Add-on Service,10543,453,23,480.32,2756.71,4.3,5.08,20.88,5.74,2276.39
2024-08-02,LinkedIn Ads,Flash Sale,Enterprise Plan,3078,56,5,1488.94,1205.57,1.82,8.93,297.79,0.81,-283.37
2024-08-02,Email Marketing,Seasonal Promotion,Add-on Service,15739,3111,266,117.98,39502.98,19.77,8.55,0.44,334.83,39385.0
2024-08-02,Organic Search,Retargeting,Starter Kit,20165,1021,134,0.0,18796.29,5.06,13.12,0.0,0.0,18796.29
2024-08-02,Display Ads,Retargeting,Add-on Service,29714,492,12,648.52,1133.66,1.66,2.44,54.04,1.75,485.14
2024-08-02,YouTube Ads,Product Launch,Enterprise Plan,15267,365,20,917.32,2705.22,2.39,5.48,45.87,2.95,1787.9
2024-08-02,Twitter Ads,Lead Generation,Premium Plan,10081,300,14,515.32,1644.25,2.98,4.67,36.81,3.19,1128.93
2024-08-02,TikTok Ads,Product Launch,Starter Kit,16262,713,23,911.55,2206.21,4.38,3.23,39.63,2.42,1294.66
2024-08-02,Affiliate Marketing,Lead Generation,Starter Kit,8477,445,48,460.3,5992.13,5.25,10.79,9.59,13.02,5531.83
2024-08-02,Referral,Seasonal Promotion,Add-on Service,3000,256,37,135.27,4437.95,8.53,14.45,3.66,32.81,4302.68
2024-08-03,Google Ads,Flash Sale,Starter Kit,7431,355,29,809.83,3797.22,4.78,8.17,27.93,4.69,2987.39
2024-08-03,Facebook Ads,Product Launch,Premium Plan,11723,387,22,489.67,3281.92,3.3,5.68,22.26,6.7,2792.25
2024-08-03,Instagram Ads,Retargeting,Enterprise Plan,8007,249,14,364.32,1134.02,3.11,5.62,26.02,3.11,769.7
2024-08-03,LinkedIn Ads,Lead Generation,Starter Kit,2194,36,4,728.71,939.44,1.64,11.11,182.18,1.29,210.73
2024-08-03,Email Marketing,Lead Generation,Enterprise Plan,10015,1889,163,159.75,20295.49,18.86,8.63,0.98,127.05,20135.74
2024-08-03,Organic Search,Product Launch,Enterprise Plan,13470,1006,105,0.0,15087.65,7.47,10.44,0.0,0.0,15087.65
2024-08-03,Display Ads,Product Launch,Add-on Service,23690,255,11,622.96,1537.58,1.08,4.31,56.63,2.47,914.62
2024-08-03,YouTube Ads,Flash Sale,Enterprise Plan,10675,249,17,785.23,2022.92,2.33,6.83,46.19,2.58,1237.69
2024-08-03,Twitter Ads,Seasonal Promotion,Premium Plan,7479,215,12,383.37,1176.05,2.87,5.58,31.95,3.07,792.68
2024-08-03,TikTok Ads,Seasonal Promotion,Basic Plan,12721,444,30,502.71,2495.92,3.49,6.76,16.76,4.96,1993.21
2024-08-03,Affiliate Marketing,Brand Awareness,Basic Plan,3510,239,30,388.26,3123.21,6.81,12.55,12.94,8.04,2734.95
2024-08-03,Referral,Flash Sale,Starter Kit,4025,302,48,80.61,6219.27,7.5,15.89,1.68,77.15,6138.66
2024-08-04,Google Ads,Retargeting,Add-on Service,6730,234,20,515.52,3130.87,3.48,8.55,25.78,6.07,2615.35
2024-08-04,Facebook Ads,Lead Generation,Starter Kit,8009,210,16,689.7,1820.07,2.62,7.62,43.11,2.64,1130.37
2024-08-04,Instagram Ads,Flash Sale,Starter Kit,7370,292,11,354.2,1274.11,3.96,3.77,32.2,3.6,919.91
2024-08-04,LinkedIn Ads,Retargeting,Premium Plan,2655,78,7,599.87,2005.67,2.94,8.97,85.7,3.34,1405.8
2024-08-04,Email Marketing,Brand Awareness,Enterprise Plan,10566,1895,205,85.07,22935.26,17.93,10.82,0.41,269.6,22850.19
2024-08-04,Organic Search,Lead Generation,Starter Kit,17112,981,109,0.0,14484.09,5.73,11.11,0.0,0.0,14484.09
